Connecting to host 192.168.57.7, port 5201
[  4] local 192.168.57.35 port 39156 connected to 192.168.57.7 port 5201
[  4] 182.00-183.00 sec  66.1 MBytes   554 Mbits/sec    9    243 KBytes       
[  4] 183.00-184.00 sec  55.4 MBytes   464 Mbits/sec    8    247 KBytes       
[  4] 184.00-185.00 sec  56.5 MBytes   474 Mbits/sec   12    256 KBytes       
[  4] 185.00-186.00 sec  47.8 MBytes   401 Mbits/sec   49    100 KBytes       
[  4] 186.00-187.00 sec  46.7 MBytes   392 Mbits/sec    8    252 KBytes       
[  4] 187.00-188.00 sec  66.5 MBytes   558 Mbits/sec    7    331 KBytes       
[  4] 188.00-189.00 sec  70.2 MBytes   589 Mbits/sec    5    320 KBytes       
[  4] 189.00-190.00 sec  82.2 MBytes   690 Mbits/sec   16    264 KBytes       
[  4] 190.00-191.00 sec  63.3 MBytes   531 Mbits/sec   15    256 KBytes       
[  4] 191.00-192.00 sec  61.7 MBytes   518 Mbits/sec   14    272 KBytes       
[  4] 192.00-193.00 sec  71.8 MBytes   602 Mbits/sec    7    246 KBytes       
[  4] 193.00-194.00 sec  60.5 MBytes   507 Mbits/sec    9    266 KBytes       
[  4] 194.00-195.00 sec  67.1 MBytes   562 Mbits/sec   11    267 KBytes       
[  4] 195.00-196.00 sec  57.4 MBytes   482 Mbits/sec    7    194 KBytes       
[  4] 196.00-197.00 sec  39.8 MBytes   334 Mbits/sec   16    185 KBytes       
[  4] 197.00-198.00 sec  49.3 MBytes   413 Mbits/sec   16    164 KBytes       
[  4] 198.00-199.00 sec  52.4 MBytes   439 Mbits/sec   12    212 KBytes       
[  4] 199.00-200.00 sec  49.5 MBytes   415 Mbits/sec   19    238 KBytes       
[  4] 200.00-201.00 sec  55.7 MBytes   468 Mbits/sec  113    256 KBytes       
[  4] 201.00-202.00 sec  60.0 MBytes   503 Mbits/sec    3    262 KBytes       
[  4] 202.00-203.00 sec  55.4 MBytes   464 Mbits/sec   19    273 KBytes       
[  4] 203.00-204.00 sec  66.1 MBytes   554 Mbits/sec    8    252 KBytes       
[  4] 204.00-205.00 sec  65.4 MBytes   549 Mbits/sec    6    245 KBytes       
[  4] 205.00-206.00 sec  56.5 MBytes   474 Mbits/sec    8    175 KBytes       
[  4] 206.00-207.00 sec  50.8 MBytes   426 Mbits/sec    2    293 KBytes       
[  4] 207.00-208.00 sec  66.6 MBytes   559 Mbits/sec   15    294 KBytes       
[  4] 208.00-209.00 sec  55.6 MBytes   466 Mbits/sec    8    171 KBytes       
[  4] 209.00-210.00 sec  52.3 MBytes   438 Mbits/sec    7    197 KBytes       
[  4] 210.00-211.00 sec  41.4 MBytes   348 Mbits/sec   18    182 KBytes       
[  4] 211.00-212.00 sec  40.6 MBytes   340 Mbits/sec   17    195 KBytes       
[  4] 212.00-213.00 sec  51.5 MBytes   432 Mbits/sec    6    226 KBytes       
[  4] 213.00-214.00 sec  61.6 MBytes   517 Mbits/sec    2    236 KBytes       
[  4] 214.00-215.00 sec  46.2 MBytes   387 Mbits/sec   20    208 KBytes       
[  4] 215.00-216.00 sec  37.9 MBytes   318 Mbits/sec   25    103 KBytes       
[  4] 216.00-217.00 sec  45.7 MBytes   383 Mbits/sec    1    212 KBytes       
[  4] 217.00-218.00 sec  55.7 MBytes   467 Mbits/sec    7    240 KBytes       
[  4] 218.00-219.00 sec  48.6 MBytes   408 Mbits/sec   20    136 KBytes       
[  4] 219.00-220.00 sec  34.6 MBytes   290 Mbits/sec    5    178 KBytes       
[  4] 220.00-221.00 sec  44.7 MBytes   375 Mbits/sec   13    173 KBytes       
[  4] 221.00-222.00 sec  38.4 MBytes   322 Mbits/sec   17    170 KBytes       
[  4] 222.00-223.00 sec  32.9 MBytes   276 Mbits/sec   16    151 KBytes       
[  4] 223.00-224.00 sec  53.8 MBytes   451 Mbits/sec    8    238 KBytes       
[  4] 224.00-225.00 sec  65.4 MBytes   549 Mbits/sec    1    332 KBytes       
[  4] 225.00-226.00 sec  64.9 MBytes   544 Mbits/sec    8    307 KBytes       
[  4] 226.00-227.00 sec  70.8 MBytes   594 Mbits/sec   11    195 KBytes       
[  4] 227.00-228.00 sec  55.6 MBytes   466 Mbits/sec   17    201 KBytes       
[  4] 228.00-229.00 sec  51.1 MBytes   429 Mbits/sec   15    184 KBytes       
[  4] 229.00-230.00 sec  36.8 MBytes   309 Mbits/sec    8    187 KBytes       
[  4] 230.00-231.00 sec  62.4 MBytes   523 Mbits/sec    5    279 KBytes       
[  4] 231.00-232.00 sec  75.4 MBytes   633 Mbits/sec    7    247 KBytes       
[  4] 232.00-233.00 sec  60.2 MBytes   505 Mbits/sec   13    185 KBytes       
[  4] 233.00-234.00 sec  42.1 MBytes   353 Mbits/sec   13    170 KBytes       
[  4] 234.00-235.00 sec  41.5 MBytes   348 Mbits/sec    3    238 KBytes       
[  4] 235.00-236.00 sec  53.7 MBytes   450 Mbits/sec   28    194 KBytes       
[  4] 236.00-237.00 sec  53.2 MBytes   446 Mbits/sec    4    313 KBytes       
[  4] 237.00-238.00 sec  65.3 MBytes   548 Mbits/sec    2    288 KBytes       
[  4] 238.00-239.00 sec  69.3 MBytes   582 Mbits/sec    6    279 KBytes       
[  4] 239.00-240.00 sec  69.2 MBytes   581 Mbits/sec   11    257 KBytes       
[  4] 240.00-241.00 sec  68.4 MBytes   574 Mbits/sec    6    242 KBytes       
[  4] 241.00-242.00 sec  36.5 MBytes   307 Mbits/sec   57    182 KBytes       
[  4] 242.00-243.00 sec  60.2 MBytes   505 Mbits/sec    3    273 KBytes       
[  4] 243.00-244.00 sec  57.7 MBytes   484 Mbits/sec   13    198 KBytes       
[  4] 244.00-245.00 sec  57.7 MBytes   484 Mbits/sec    7    211 KBytes       
[  4] 245.00-246.00 sec  64.3 MBytes   539 Mbits/sec    2    307 KBytes       
[  4] 246.00-247.00 sec  71.6 MBytes   601 Mbits/sec   15    277 KBytes       
[  4] 247.00-248.00 sec  56.9 MBytes   477 Mbits/sec    9    277 KBytes       
[  4] 248.00-249.00 sec  75.9 MBytes   637 Mbits/sec    2    352 KBytes       
[  4] 249.00-250.00 sec  72.4 MBytes   607 Mbits/sec    4    317 KBytes       
[  4] 250.00-251.00 sec  73.3 MBytes   615 Mbits/sec    3    290 KBytes       
[  4] 251.00-252.00 sec  45.4 MBytes   381 Mbits/sec   14    178 KBytes       
[  4] 252.00-253.00 sec  52.5 MBytes   441 Mbits/sec   14    286 KBytes       
[  4] 253.00-254.00 sec  52.3 MBytes   439 Mbits/sec   18    148 KBytes       
[  4] 254.00-255.00 sec  46.9 MBytes   393 Mbits/sec   72    209 KBytes       
[  4] 255.00-256.00 sec  41.1 MBytes   345 Mbits/sec   28    202 KBytes       
[  4] 256.00-257.00 sec  53.2 MBytes   446 Mbits/sec    2    222 KBytes       
[  4] 257.00-258.00 sec  70.8 MBytes   594 Mbits/sec    1    301 KBytes       
[  4] 258.00-259.00 sec  74.6 MBytes   626 Mbits/sec    9    280 KBytes       
[  4] 259.00-260.00 sec  63.3 MBytes   531 Mbits/sec   10    266 KBytes       
[  4] 260.00-261.00 sec  68.8 MBytes   577 Mbits/sec    5    255 KBytes       
[  4] 261.00-262.00 sec  59.7 MBytes   501 Mbits/sec    7    264 KBytes       
[  4] 262.00-263.00 sec  56.2 MBytes   471 Mbits/sec    2    274 KBytes       
[  4] 263.00-264.00 sec  53.9 MBytes   453 Mbits/sec    5    204 KBytes       
[  4] 264.00-265.00 sec  47.6 MBytes   399 Mbits/sec    7    178 KBytes       
[  4] 265.00-266.00 sec  38.3 MBytes   322 Mbits/sec    9    124 KBytes       
[  4] 266.00-267.00 sec  36.2 MBytes   304 Mbits/sec    7    204 KBytes       
[  4] 267.00-268.00 sec  39.3 MBytes   330 Mbits/sec   17    160 KBytes       
[  4] 268.00-269.00 sec  42.8 MBytes   359 Mbits/sec    7    230 KBytes       
[  4] 269.00-270.00 sec  67.7 MBytes   568 Mbits/sec    5    314 KBytes       
[  4] 270.00-271.00 sec  80.3 MBytes   674 Mbits/sec    3    267 KBytes       
[  4] 271.00-272.00 sec  71.9 MBytes   603 Mbits/sec    1    348 KBytes       
[  4] 272.00-273.00 sec  73.0 MBytes   612 Mbits/sec   19    305 KBytes       
[  4] 273.00-274.00 sec  77.8 MBytes   653 Mbits/sec    3    370 KBytes       
[  4] 274.00-275.00 sec  69.3 MBytes   582 Mbits/sec   12    242 KBytes       
[  4] 275.00-276.00 sec  63.8 MBytes   535 Mbits/sec    1    331 KBytes       
[  4] 276.00-277.00 sec  71.9 MBytes   603 Mbits/sec   14    294 KBytes       
